model,user_id,ils,genre_cov,rec_list
cf,c918953d1b79d9464c5b881df6f74c7192f85e37,0.24570894241333008,4,"SOYIZSN12A6701E0BB,SOIROON12A6701E0B8,SOZYSDT12A8C13BFD7,SORJBJB12A8C13E711,SOOTKWZ12AB0181082,SOMLYJD12A58A7B155,SOHTQAS12A6701C7BA,SOWUZVU12A6D4F914D,SOIHUUT12AF72A2188,SOHXSVQ12A8C1442B1"
cf,f3ec411bc5d5307cd473962d31f3e3942d593568,-0.13054656982421875,2,"SOEPZQS12A8C1436C7,SOSVQNK12AC468D6BE,SOAFTRR12AF72A8D4D,SOIMCDE12A6D4F8383,SOVOOSP12A6310F1AC,SOAXGDH12A8C13F8A1,SOLRGNF12AB0187CF4,SOQLUTQ12A8AE48037,SOXPFLM12A8AE48C50,SOPPROJ12AB0184E18"
cf,2ffdc5a8f20a2f5d7896033ecd7922105fa12568,,0,"SOEPWYH12AF72A4813,SOJPKCY12AF72A103F,SORMOAU12AB018956B,SOYTDBL12A6D4F8148,SOSFAQM12AB018427B,SONOMEC12A8C14541F,SOTNHIP12AB0183131,SOUNNWW12AB018795D,SOCNAXF12A6D4F9B34,SODGJKH12AAA8C9487"
cf,4db1fa22fe329c5f800f53d9ef8ecf508e3ea632,0.3776378035545349,3,"SOXVVSM12A8C142224,SOQLUTQ12A8AE48037,SOIBLKQ12AB0183E85,SODACBL12A8C13C273,SOBTVDE12AF72A3DE5,SOXAQJS12AB018CBF7,SOGHSQA12A8C14098E,SOXQYSC12A6310E908,SOANQFY12AB0183239,SOQGSUC12A8C13B66D"
cf,f8cc7213ab64ef03887e1eb5851bef250da3150d,,1,"SOZVCRW12A67ADA0B7,SOEOJHS12AB017F3DC,SONNSYV12A8C146BEC,SOUOPLF12AB017F40F,SOTEKMT12A67AD954E,SOAXGDH12A8C13F8A1,SOELOOM12AB017DB4C,SOKUECJ12A6D4F6129,SOKEYJQ12A6D4F6132,SOPEOGA12AB017B694"
cf,38e2b4b2a6c8f51ba817d528e15f92c6b775768f,,2,"SOBONKR12A58A7A7E0,SOSXLTC12AF72A7F54,SOVDSJC12A58A7A271,SOTWNDJ12A8C143984,SOKUPAO12AB018D576,SOTWSXL12A8C143349,SOLGLUC12AB018A8FA,SOUFTBI12AB0183F65,SONHWUN12AC468C014,SOFLJQZ12A6D4FADA6"
cf,27391f924e4bc2e042cc3f309867d8a21ceba42b,,2,"SONWUZV12AB0180BAD,SOSNJIT12A8159E8DB,SOMMONH12A6D4F41CD,SORXEUZ12AC3DF6E3F,SOBAKOT12A67021B3D,SOBPRZE12A8C1313CC,SOBJDDA12A6BD53159,SONNBUM12A6D4FDDB4,SOEPZQS12A8C1436C7,SOMNGMO12A6702187E"
cf,a6d7e5540033b4ad9fabb300af6ecd12c16332dc,,1,"SOFVZXF12AB017D6D8,SOZQSVB12A8C13C271,SOJNNUA12A8AE48C7A,SOSGIVA12A58A7DA64,SOELRWA12A8C142D0A,SOHWKOM12AC468D974,SOGCZMX12AB018A79F,SOAVTFX12AB0188D87,SOPOQRR12AB018A00E,SOJIWFP12AB0188DA3"
cf,47d03ea94d284fd2c8e6ad023aedbe4a494e5f33,0.6136568784713745,3,"SOUDLVN12AAFF43658,SOQLUTQ12A8AE48037,SONQCXC12A6D4F6A37,SODCNJX12A6D4F93CB,SOXVVSM12A8C142224,SOSXLTC12AF72A7F54,SOQGSUC12A8C13B66D,SOHZPIK12A58A7CCAE,SODACBL12A8C13C273,SOVRTPN12AB0184F9E"
cf,4347e631ea0054a96b62daad0f68c1d103586576,-0.5323688387870789,4,"SOPXKYD12A6D4FA876,SOKLRPJ12A8C13C3FE,SOWEJXA12A6701C574,SOUKJBT12A6701C4D6,SOMRYYN12A6310F0F3,SOLRGNF12AB0187CF4,SOCKSGZ12A58A7CA4B,SOHYSXA12AB0186704,SOFRCGW12A81C21EA6,SOWGXOP12A6701E93A"
cf,c5b42e5997fca71fdd9b29bca95819b8012336fc,,0,"SOWFIFP12A8C13A9EE,SOHYWRK12A8C13D117,SOTDKEJ12AB0187AAA,SOKTJXL12A8C13C90B,SOEYDSK12A6D4FC6CE,SOGXGKK12AB0184CD6,SOCJCVE12A8C13CDDB,SOWGZIE12A6D4FC6F2,SOCAFDI12A8C13D10E,SOIYHAZ12A6D4F6D30"
cf,969953c33cdaa2e531fec3d100f67f6016bc25c6,,1,"SOFLJQZ12A6D4FADA6,SOTCMDJ12A6D4F8528,SOOFYTN12A6D4F9B35,SOEGIYH12A6D4FC0E3,SOHTKMO12AB01843B0,SOUNJIO12AB0181339,SOUNZHU12A8AE47481,SOWEHOM12A6BD4E09E,SOQZYQH12A8AE468E5,SONHWUN12AC468C014"
cf,3eefe7b7470e57da3b115a4462cbacc52592a1dc,0.2950628697872162,1,"SOEUORE12A8C13953D,SOWEWRL12A58A7961F,SOMCWAZ12A67ADBCE3,SOPUSNZ12A6D4F9684,SONKYVR12B0B80AF82,SOEGZHJ12A8C1443E0,SOADVUP12AB0185246,SORVQQJ12A58A7E5DD,SOHQWYZ12A6D4FA701,SOFCMTS12AB0189B48"
cf,990e71f42d61f331bdc89102244cb6a73e5e8afe,,1,"SOKUECJ12A6D4F6129,SOPEOGA12AB017B694,SOISUWI12A6D4F5708,SOQWZAB12AB017C6F7,SOYCHDB12A8C13F2C8,SOEBPXF12A8C14295A,SOIZLKI12A6D4F7B61,SOZSZTY12A8C13B693,SOGSKNQ12A6D4FA43D,SOHPNUZ12A6D4F5709"
cf,33a8a80375e4cd0083cad6861206e8c908143df2,,0,"SOOFYTN12A6D4F9B35,SOUDLVN12AAFF43658,SOSZJFV12AB01878CB,SOARUPP12AB01842E0,SOMGVYU12A8C1314FF,SOUNJIO12AB0181339,SOUNNWW12AB018795D,SOMCMKG12A8C1347BF,SODGJKH12AAA8C9487,SOYGKNI12AB0187E6E"
cf,b64e37edea6d1d8ef0b17ad30c8c4f00196fad23,,1,"SOKJILN12AB0182BC9,SOFZXIO12A8C1362C9,SOBYDAA12A6D4F8847,SOGBZCK12A8C1362F6,SOHDSHF12A8C137530,SOLLMBX12A8C13DC2D,SOQGOPT12AAF3B2B27,SOQBLVI12A8C1362D9,SOMYFOB12AAA15FD4F,SOXBCZH12A67ADAD77"
cf,f48814eed8605a0692750465dbfb6bf4fcfff6c7,0.7096524238586426,4,"SOLFXKT12AB017E3E0,SOFRQTD12A81C233C0,SOBONKR12A58A7A7E0,SORWLJM12A6D4F9C0C,SOUVTSM12AC468F6A7,SOYGHUM12AB018139C,SOGPNGN12A8C143969,SOLLNTU12A6701CFDC,SOAUWYT12A81C206F1,SOUSMXX12AB0185C24"
cf,7fd8e39630306359348478fdc42b2a98a1f77057,,1,"SOMAUXP12AB018051D,SOLQRUG12A8AE45DE1,SONIEQI12AF72A9822,SOUHMAK12A8C1462A1,SOULYQW12A8C13708E,SOIDFJR12A6D4F7EB0,SOPTWVT12A8AE48371,SODLKNJ12A8C13D98A,SOQULVK12A6701E7A0,SOSJGZM12AF72A377E"
cf,122582f3c54f78d5c52fbdeb1065720922a6276f,,0,"SOIOZHO12AB017FE5E,SOBONKR12A58A7A7E0,SOVDSJC12A58A7A271,SONHLJN12A81C2169B,SORNJQU12AB01821FA,SOMNTMT12A8C1400F6,SOJSXJY12A8C13E32E,SONHWUN12AC468C014,SOJGZXL12A6D4F2980,SOAOSDF12A58A779F1"
cf,0b2b4a0fd17b4cadf54517721fe60babd0ffdb25,,3,"SOPPROJ12AB0184E18,SONNSYV12A8C146BEC,SODGJKH12AAA8C9487,SOWOMMY127F8096DF9,SOXQYSC12A6310E908,SOWCKVR12A8C142411,SOUVTSM12AC468F6A7,SOUOEMP12A8C13866E,SOAXGDH12A8C13F8A1,SOPQLBY12A6310E992"
cf,b3d597c14af48d257d0ea21546567f9783384ab3,,2,"SOPONUS12A6D4FB437,SOWMACK12AB017E581,SOOMVIQ12A3F1EA127,SOHEPSZ12A6D4F5DD0,SOFTCXE12A6D4F778B,SOSLZJM12A58A7CF4E,SOBAPJF12A670208FD,SOKKKBX12A8AE48C5F,SOLZCOZ12A6D4FA43A,SOAMWDX12A58A7B898"
cf,d2ab7281c8977a28295ecc73aea842b24fe42970,,0,"SOHVMIL12A6D4F8963,SOCHADN12A6310ED94,SOUASIH12A81C232FA,SOGGMTF12A8C13E645,SOBDJYZ12A8C132ADA,SOIMRIP12A58A7DE64,SOTAXBJ12A8C141C53,SOEOWKG12AC468D13C,SOUFWEW12AB0180EB7,SOGQNYF12AB0185865"
cf,26e57f12d46c0fd0d44c701f3fce5a3aec01b960,0.015876272693276405,2,"SOEQJBS12A8AE475A4,SOVDLZN12AB0185BEA,SOVRTPN12AB0184F9E,SOSXLTC12AF72A7F54,SOOECND12A8C13A0EA,SOTKYBW12A8C13C3EA,SOAJXWO12A8C1436D0,SOVIZNF12AF72A710A,SOPUCYA12A8C13A694,SOTVLQY12A58A798C2"
cf,dbd180103c8a1740376608adfa80769f1a8ae6d2,,1,"SOUFTBI12AB0183F65,SOVDSJC12A58A7A271,SOPSOHT12A67AE0235,SOPUCYA12A8C13A694,SOMGVYU12A8C1314FF,SOIZFTE12AB0186842,SORJICW12A8C13640D,SOBOUPA12A6D4F81F1,SONQCXC12A6D4F6A37,SOZVVRE12A8C143150"
cf,4caecb188257c7f640fead9ec1c4c619c6f65012,,0,"SOJTDUS12A6D4FBF0E,SOXLIIZ12B0B807997,SOJMVJD12A6701DE81,SOFPZIX12A6701CFAD,SONDVEI12A6D4F706D,SODJTHN12AF72A8FCD,SOACKIA12A6D4F73D7,SONZFRM12A8C13F262,SOJJBVA12A58A78A79,SOTBGRI12AF729D5A7"
cf,97521424ba3c39973e40addb203ce74e3796d577,,2,"SOCVTLJ12A6310F0FD,SOBDJYZ12A8C132ADA,SOWFPLI12A6310DFA1,SOSNTPY12A6D4F8471,SOKLRPJ12A8C13C3FE,SOLRGNF12AB0187CF4,SODJGNA12A8C133B80,SORPVUD12A67020454,SOFRZBI12A8C145A85,SOUFWEW12AB0180EB7"
cf,bbd6d6c63509716bb9f0ca7dc9016aafc1c6a815,,0,"SOKIYKQ12A8AE464FC,SOVRIPE12A6D4FEA19,SOGYKVS12A67020EDD,SORHUJT12A8C13B85E,SOFRIRU12AB017E62D,SOGRAGY12A6D4F7248,SOOMOCL12A8C1334B2,SOYQEXD12AB0186267,SOMGKBY12A8C133C03,SOWAHLO12A8C13BB33"
cf,a63d98ed1faf337cc7eeced48865d99043b8994a,,3,"SOMUCFP12A6701F28E,SOPJULC12A6D4F667F,SOMLYJD12A58A7B155,SOBMKJU12A6D4F7128,SONUSON12AB0184325,SOMGIYR12AB0187973,SOWSPUS12AC468BEE3,SOATJMN12AB0184D1E,SONQBUB12A6D4F8ED0,SOQWHFM12A8C138FF8"
cf,5dc308ae36724e78b731c3a38ba745965dbf8523,0.11910765618085861,3,"SOBJDDA12A6BD53159,SOFGIVB12A6D4F5923,SOSRIHB12A8C13608B,SOHHJYE12A8AE47599,SOITRTA12A6D4F8261,SOZDGEW12A8C13E748,SOJCPIH12A8C141954,SOZVVMJ12A58A7C548,SONNBUM12A6D4FDDB4,SODNWZA12A8C134F6A"
cf,702f96ca26de06df209a980b7dc7f030f525d511,,1,"SOEGIYH12A6D4FC0E3,SOBOUPA12A6D4F81F1,SOBONKR12A58A7A7E0,SOFLJQZ12A6D4FADA6,SOHTKMO12AB01843B0,SOVDSJC12A58A7A271,SOOFYTN12A6D4F9B35,SOZVVRE12A8C143150,SOUSMXX12AB0185C24,SONHWUN12AC468C014"
cf,ff718138c84b76bfc82feaac6d02a8bf60d9453b,,1,"SOPSOHT12A67AE0235,SOJGZXL12A6D4F2980,SONHWUN12AC468C014,SOFLJQZ12A6D4FADA6,SOHFGKG12A6701C429,SORJICW12A8C13640D,SOODHLO12AF72A1980,SOLGPOU12A58A7EA20,SOHTKMO12AB01843B0,SOPUCYA12A8C13A694"
cf,84614d40366079785e99cd3fc554bd2051857663,,2,"SOADJQJ12A8C141D38,SOVWADY12AB0189C63,SOQWYAQ12A6D4FB9A3,SOPTLQL12AB018D56F,SOXFPND12AB017C9D1,SONOYIB12A81C1F88C,SOFRQTD12A81C233C0,SOWKQYL12AB0183B15,SOSCIZP12AB0181D2F,SODJWHY12A8C142CCE"
cf,01e4a34ce968e0e78bb96f05f7314c6effbf5604,0.8025334477424622,2,"SOREPNQ12A58A7B49E,SOAGNRU12A58A7AC5C,SOGDKEK12AF72A193B,SOICKOC12A6701C603,SOLDUYB12A67020910,SOQGSUC12A8C13B66D,SOVALQH12AB0189114,SOUFWEW12AB0180EB7,SOOENDM12A6D2281CB,SOWVBDQ12A8C13503D"
cf,04b77a3ea6c11577e808d36148b2d85d993899db,0.015024821273982525,2,"SORUFVF12AB018230B,SOVJHCB12A8AE4636E,SOOEEAQ12A8AE46374,SOMBNVR12AF72A736E,SOZZTNF12A8C139916,SOZVZSP12A6D4F6A99,SOMVIOV12A6D4F719A,SOJPFQG12A58A7833A,SOXKDFJ12A6D4FA8F9,SOHLZKG12AF72A33A2"
cf,64264c931ad4edc4ec3f362219ddc55af59b2b18,0.7698626518249512,2,"SOADQPP12A67020C82,SONVPTP12A6D4F7A34,SOGIDHJ12AB01800D1,SODNXDD12AB018331A,SOPSOHT12A67AE0235,SOFVZRE12A8C139783,SOSSRFA12A6D4F79DB,SOMEFTJ12A6D4F8CAC,SOWYRXW12A8C1351CA,SOCHTHF12AB017E206"
cf,58f9664c02ab03b858534f02baee32fdc8edf740,-0.3728828430175781,2,"SOPPROJ12AB0184E18,SOUVTSM12AC468F6A7,SODGJKH12AAA8C9487,SOOFYTN12A6D4F9B35,SOARUPP12AB01842E0,SOCKSGZ12A58A7CA4B,SOEGIYH12A6D4FC0E3,SOTEGWG12AB01897AC,SOEQJBS12A8AE475A4,SOTVLQY12A58A798C2"
cf,f46cc8b60ab17e5203ded52722680fde1b47ac05,0.15981797873973846,2,"SOWCKVR12A8C142411,SONYKOW12AB01849C9,SOUKJBT12A6701C4D6,SODJWHY12A8C142CCE,SOMRYYN12A6310F0F3,SOSVPIE12A6D4FA873,SOFRQTD12A81C233C0,SOKUPAO12AB018D576,SOAXGDH12A8C13F8A1,SOBOAFP12A8C131F36"
cf,b3c31d123861cb7f43335cfd1db2ac00273d08dd,,3,"SOBADEB12AB018275F,SOXFPND12AB017C9D1,SOGPNGN12A8C143969,SOAAVUV12AB0186646,SOMXDFJ12AB0183B34,SOFRCGW12A81C21EA6,SOBOUPA12A6D4F81F1,SOULTKQ12AB018A183,SOEPQXD12A58A7BBFE,SOWKQYL12AB0183B15"
cf,9f5931eea7439e982fbc10955b20f5765b422209,,2,"SOARUPP12AB01842E0,SOMCMKG12A8C1347BF,SOWOMMY127F8096DF9,SOGTDJQ12A8C13324F,SOSLQQJ12AB017BDCC,SOXFXDH12A8C13326E,SOSYOHI12A8C144584,SOOZFCC12A58A7D783,SOXPFLM12A8AE48C50,SOUNNWW12AB018795D"
cf,86497a13949af71ec9b4a0e22254004f57d78be9,0.5868914723396301,3,"SOLWHSJ12A67AE227B,SOWEUOO12A6D4F6D0C,SOJKQSF12A6D4F5EE9,SOUDZSZ12A6D4FA238,SOVVENS12A8C144DB5,SOPVQLJ12A67AE2281,SOACIPG12A8AE47E1C,SOMMUKQ12AB01801A5,SOLEEUJ12A6701C787,SOPSYOY12A8C142E0B"
cf,a695e43383b2f2e7728a5c7865ca908c1785d6b4,,2,"SOADJQJ12A8C141D38,SOFRQTD12A81C233C0,SOBOAFP12A8C131F36,SOQWYAQ12A6D4FB9A3,SODJWHY12A8C142CCE,SOXLRDB12A81C21739,SOTWSXL12A8C143349,SOLVSWA12AF72A2C5F,SOQGJZA12A8C1367AE,SOSROFB12AAF3B4C5D"
cf,aa7a8a71d2bce01e593005250ff266a9d77f2cdb,,1,"SOWKYIJ12AB017B0AA,SOWEFTO12A3F1EB976,SOVZNUC12AB017F92A,SOZBZSY12A6D4FA404,SONULCN12AB017F8F9,SOFVOQL12A6D4F7456,SORQUGW12AB017F8F7,SOPHWDH12A58A77846,SOFBDAL12A670207B9,SOPGMKX12AB0182B4C"
cf,44fbec78a11484a7a0e03da8ebf5a3ce4df7ca81,-0.4552774429321289,2,"SORUFVF12AB018230B,SOVJHCB12A8AE4636E,SOTHABI12A58A7DACB,SOMSWGY12AB017F755,SOOEEAQ12A8AE46374,SODPPDY12AB017F767,SOJPFQG12A58A7833A,SOKUFKO12AB017F75F,SONOZCX12AB017F75E,SOZVZSP12A6D4F6A99"
cf,e551976d036017600a0c133fdaa8f462747b7ba0,,0,"SOAOSNO12A6D4FA76F,SORGVYS12A8AE48882,SOPKEIV12AB018220D,SOOAVGC12AB01821EC,SOPXBSU12AB018917D,SOJCAVK12A8151B805,SOQTPLM12B0B809575,SOHMSPV12AB0185643,SOJDPNR12A8C13C7AE,SOMRTUH12AB0185650"
cf,b6175b8a5dd3b1dc8f99b7a38147d939ba48a557,0.3043866753578186,5,"SOWCKVR12A8C142411,SODJWHY12A8C142CCE,SOAUWYT12A81C206F1,SOLRGVL12A8C143BC3,SOKUPAO12AB018D576,SOBOAFP12A8C131F36,SOPPROJ12AB0184E18,SOPTLQL12AB018D56F,SOLWZVR12AB01849C6,SOZVCRW12A67ADA0B7"
cf,8bd87a0476c092744e47f9ada94f868a12d15504,,0,"SOFCPOU12A8C13BF40,SOXLOQG12AF72A2D55,SOHZMFE12A6D4FB412,SODASIJ12A6D4F5D89,SOHWXEU12A8C1320D1,SODQZCY12A6D4F9D11,SOPABZM12A6D4FC668,SODOZXB12A8C13CD55,SOUNZHU12A8AE47481,SOIMCDE12A6D4F8383"
cf,d4241747a6657a33df518ba141323ef8665cef69,,0,"SOTWWEV12AC9074E6F,SOHTKMO12AB01843B0,SOUNZHU12A8AE47481,SOFCPOU12A8C13BF40,SOXLOQG12AF72A2D55,SOPABZM12A6D4FC668,SOJIJWG12AAF3B46C0,SODASIJ12A6D4F5D89,SOBFRNE12A6D4F7995,SODOZXB12A8C13CD55"
cf,503a89adda52e8f5f232101f8abd05993dca94d3,0.5581586956977844,5,"SOSCIZP12AB0181D2F,SOFKABN12A8AE476C6,SOFRQTD12A81C233C0,SONOYIB12A81C1F88C,SOEYVHS12AB0181D31,SODJWHY12A8C142CCE,SOGPBAW12A6D4F9F22,SOCKSGZ12A58A7CA4B,SOSBLHB12AB018895D,SOSIKDP12A58A799D2"
cf,ce277a256e6e4abc0738d1641866ded52c09ad61,0.42736101150512695,2,"SOZFYTZ12AB018565D,SODGTHG12AB017F730,SOLHIKJ12A6D4F64D2,SOBYZRW12A58A7ABF1,SOIHUUT12AF72A2188,SOWPCTZ12A6310D890,SOPZKGR12A6D4F3F3A,SOEVGLT12A6D4F7A4E,SOBDCSW12A58A78FB9,SOJWFXM12A3F1EBE8B"
cf,bd6404d9ba0bd05d99a864062f9677d0f7f203a3,0.9096055030822754,2,"SOYIBFQ12A6701C628,SOEHWGF12A6D4F8B2B,SOUVDUK12A8AE489A3,SOWNIWL12AB017B720,SOMEUED12A6701DBEA,SORLZXM12A67ADAEF5,SOUSZSW12AB01800C2,SORAGYH12AAA15FD76,SOXFPND12AB017C9D1,SOKJFOA12A6D4F79DF"
cf,15281988cf6d5f77d9cfeda02759d4ed20a83408,0.4039950668811798,2,"SOLPFNY12A8C134C25,SOPNQMJ12AB017F56C,SOHCUMK12A8C14078A,SOZWQWL12A58A7EA09,SOHUAVP12A6BD50521,SOOFNYO12A6D4FAB1C,SOKHPOV12A8C13D641,SOPCWRO12AF729A8E5,SOOUNYA12AF72A5397,SONASKH12A58A77831"
cf,9db4384be66b8b3545259133f9b9037c69d368b7,0.022689402103424072,4,"SOLLNTU12A6701CFDC,SONIQRE12AF72A2B02,SOCKSGZ12A58A7CA4B,SODJWHY12A8C142CCE,SOXFPND12AB017C9D1,SOPTLQL12AB018D56F,SOLFXKT12AB017E3E0,SOQGVCS12AF72A078D,SOKMHKY12AF72AB079,SOFRCGW12A81C21EA6"
cf,d02a85874062f0064d863c11678794f80fb85711,,0,"SODCNJX12A6D4F93CB,SOTWWEV12AC9074E6F,SOHTKMO12AB01843B0,SOXLOQG12AF72A2D55,SOFLJQZ12A6D4FADA6,SOBFRNE12A6D4F7995,SOUNZHU12A8AE47481,SOIZAZL12A6701C53B,SOHZMFE12A6D4FB412,SOCIHMS12A8C142CC7"
cf,05e95aa854dcfd70c5ab50f7d3b0b468390ccace,,0,"SOHTKMO12AB01843B0,SOTWWEV12AC9074E6F,SOXLOQG12AF72A2D55,SOFCPOU12A8C13BF40,SOPABZM12A6D4FC668,SOJIJWG12AAF3B46C0,SOFLJQZ12A6D4FADA6,SOBONKR12A58A7A7E0,SOBOUPA12A6D4F81F1,SODASIJ12A6D4F5D89"
cf,c6ec40ed0c97d896f53750dbc4a59a0c4d344d9e,0.3104192614555359,4,"SOXWYZP12AF72A42A6,SOODSPH12AB01819C3,SOFEGST12A58A7D682,SOANQFY12AB0183239,SOXAQJS12AB018CBF7,SOPQLBY12A6310E992,SOXPFLM12A8AE48C50,SOTVLQY12A58A798C2,SOHJOLH12A6310DFE5,SOWOMMY127F8096DF9"
cf,916272696554ffd5e897a268a2934bd4b9f50c26,,1,"SOSDSUB12A6D4F5DC9,SOVRGGO12A58A7804D,SOYNJLU12AB0187967,SOJRFWQ12AB0183582,SOYIOZB12A58A797FC,SOSCRAG12A6D4F96AE,SOWPLVJ12AB0183586,SOZVMYF12A8C132646,SOVPSKL12A670206B9,SORJGAC12A67ADA69B"
cf,a977ff2ebe02888e55d01254c8e0745e9203882b,,2,"SOAUWYT12A81C206F1,SOBONKR12A58A7A7E0,SOSXLTC12AF72A7F54,SOVDSJC12A58A7A271,SOEGIYH12A6D4FC0E3,SOUFTBI12AB0183F65,SOFRQTD12A81C233C0,SOBOUPA12A6D4F81F1,SOZVVRE12A8C143150,SONYKOW12AB01849C9"
cf,f96c319f909dcd27b130c0e1de4e7515fbc6ce3e,0.36428511142730713,2,"SONIEQI12AF72A9822,SOSJGZM12AF72A377E,SOQCGHN12AB0181246,SOUHMAK12A8C1462A1,SOQULVK12A6701E7A0,SOWQXHG12AB0189D1A,SOOGNOZ12AAF3B2936,SOCGFSH12A81C238C6,SOYFQVR12AB018ACA5,SOLZEED12A6D4FA8C9"
cf,7fd88cccd437b8ce276bfbc9018cf5384b5e79f9,-0.11439578235149384,1,"SOTSDTV12A8C138C6F,SOGVXLY12A8C135496,SOHZGIA12A8C141FE8,SOMPVIE12A8C135480,SOMCAFM12A58A7B024,SOVRTPN12AB0184F9E,SOZCDWG12A6D4F81E1,SOVDLZN12AB0185BEA,SOHFJAQ12AB017E4AF,SOWGCMN12A8C136E44"
cf,df119ec238391b2e635ad33e33688c9c7c6b41c2,0.4058268964290619,2,"SOLFXKT12AB017E3E0,SODJWHY12A8C142CCE,SOFRQTD12A81C233C0,SOWCKVR12A8C142411,SOULTKQ12AB018A183,SOPTLQL12AB018D56F,SOBOAFP12A8C131F36,SOTWNDJ12A8C143984,SODLLYS12A8C13A96B,SOLWZVR12AB01849C6"
cf,6528e608786056999eb5d72245036b640cebf088,-0.03145737573504448,5,"SONNNEH12AB01827DE,SOKCJPR12AF72AC24D,SODEOCO12A6701E922,SOMBAVX12AF72AC99C,SOCPMIK12A6701E96D,SOLOFYI12A8C145F8D,SONWUZV12AB0180BAD,SOPQLBY12A6310E992,SOSXSMM12B0B808B45,SOFBBZQ12A8C134EDB"
cf,a0bb098e3d2d2ac7af316e1c5d087d2e48c64e7a,,3,"SOSROFB12AAF3B4C5D,SOCLMAD12AB017FC09,SOKRAMY12A8C140804,SOWYFFH12AAF3B4C65,SOGXQGE12AB01872A3,SOGBOQX12A8C139DF7,SOVWADY12AB0189C63,SOFPXFY12A6701C5C3,SOLYOQF12A58A7A00A,SOQIPYO12AAF3B5B1D"
cf,4d27a7416e24f5aa479d66e86d342c2b160ebb7d,,0,"SOSZJFV12AB01878CB,SOMGVYU12A8C1314FF,SOUVTSM12AC468F6A7,SOTWCDE12AB018909C,SOSXLTC12AF72A7F54,SOTEGWG12AB01897AC,SOOFYTN12A6D4F9B35,SOWEHOM12A6BD4E09E,SOLGLUC12AB018A8FA,SOBONKR12A58A7A7E0"
cf,2408f60f8ca2e8459e5fa746da63c6ce0e86db2c,,1,"SOAKMDU12A8C1346A9,SONGIPI12A8AE46162,SOQCGHN12AB0181246,SONIEQI12AF72A9822,SOPZKGR12A6D4F3F3A,SOPPRUF12A8C1414F3,SOOUCOH12AC468D3EB,SOMRYYN12A6310F0F3,SOMNXML12A6D4F8386,SOFZXCH12A58A7B467"
cf,5521002298906af051a67070088517996b53ef8c,,1,"SOUNJIO12AB0181339,SOUDLVN12AAFF43658,SOPSOHT12A67AE0235,SOZVVRE12A8C143150,SOLGPOU12A58A7EA20,SORJICW12A8C13640D,SOVDSJC12A58A7A271,SOBABRB12A6701DF4B,SONHWUN12AC468C014,SOBONKR12A58A7A7E0"
cf,931bcbd4fbb9d5a19a21dc37e1f3ccb79c19c21f,0.7278361916542053,2,"SOOFGCG12A6D4FD712,SOARTDL12A67ADAD83,SOHVDZM12A8C13AE07,SOOGUDZ12A8AE4695A,SOPOHNL12A8C134BDA,SOJELTQ12A8C1301E2,SOCZKYZ12A8C13C748,SONTEMF12A6D4F8D0B,SOYOZMO12A6D4F8CF6,SOUEZVT12A58A7BD3D"
cf,7ae767ee5a6fed82e90f208765597e06cb46f500,-0.44572749733924866,2,"SOURSIU12A8C140B9A,SOTLAOJ12A6D4FB4B2,SOWSPUS12AC468BEE3,SOMLYJD12A58A7B155,SOCQOZB12AB0185685,SOMGIYR12AB0187973,SOTMKZF12AB0187412,SOCXCTS12AC468A380,SOSNGDI12A6D4FB4A1,SOZKONO12A6D4FB4B1"
cf,1e05e108bf875c14e9642b9bba2bfa12a984e690,0.08307850360870361,5,"SORNJET12A8C1415A8,SOSXLTC12AF72A7F54,SOBAKOT12A67021B3D,SOAUWYT12A81C206F1,SODNWZA12A8C134F6A,SOJFNZY12AB017FB11,SOHATSR12A6702045F,SOBONKR12A58A7A7E0,SOFAFXU12A8C141523,SONJILQ12A67020456"
cf,294c5e47f6830c2c2e56bda3629bc106d3cea4dd,-0.017531385645270348,5,"SOCHYVZ12A6D4F5908,SOCNCGL127D9786D66,SOTNHIP12AB0183131,SOZDGEW12A8C13E748,SOAMIQK12A6701D94F,SOQGOPT12AAF3B2B27,SOPQLBY12A6310E992,SOAJDBZ12A6D4FA3C8,SOIPYPB12A8C1360D4,SOGJMJH12A6702154D"
cf,48a75a06270b083b0c4144c91f52af260e3bae79,0.06609977781772614,1,"SONYKOW12AB01849C9,SOLFXKT12AB017E3E0,SODJWHY12A8C142CCE,SOUSMXX12AB0185C24,SOBONKR12A58A7A7E0,SOPTLQL12AB018D56F,SOSXLTC12AF72A7F54,SOAUWYT12A81C206F1,SOAXGDH12A8C13F8A1,SOUVTSM12AC468F6A7"
cf,77e44bc9031c9f5a79135f43ea81fa4995dd0a37,,0,"SOUNJIO12AB0181339,SODCNJX12A6D4F93CB,SOXHIDK12A58A7CFB3,SOPGYCQ12A6D4FB4DC,SOUDLVN12AAFF43658,SOMGIYR12AB0187973,SOFLJQZ12A6D4FADA6,SOOFYTN12A6D4F9B35,SOPUCYA12A8C13A694,SOMGVYU12A8C1314FF"
cf,ab6f0793fb54240b0b7259f6c15d299ad6409b4a,0.606454610824585,2,"SOUSZSW12AB01800C2,SOUKUMP12A8C13952E,SOLGZMY12A58A7A6DD,SOAIDAS12A6D4F6749,SOCYOTN12A8C13A4B1,SOGUTHR12A6701FFB7,SOSCIZP12AB0181D2F,SOUBZPQ12A8C13629D,SOFZZDU12AF72A1998,SOEYVHS12AB0181D31"
